ID|sourateID|numeroverset|verset
4899|54|53|et tout fait, petit et grand, est consign&eacute;.
4900|54|54|Les pieux seront dans des Jardins et parmi des ruisseaux,
4901|54|55|dans un s&eacute;jour de v&eacute;rit&eacute;, aupr&egrave;s d&apos;un Souverain Omnipotent.
4902|55|1|Le Tout Mis&eacute;ricordieux.
4903|55|2|Il a enseign&eacute; le Coran.
4904|55|3|Il a cr&eacute;&eacute; l&apos;homme.
4905|55|4|Il lui a appris &agrave; s&apos;exprimer clairement.
4906|55|5|Le soleil et la lune [&eacute;voluent] selon un calcul [minutieux].
4907|55|6|Et l&apos;herbe et les arbres se prosternent.
4908|55|7|Et quant au ciel, Il l&apos;a &eacute;lev&eacute; bien haut. Et Il a &eacute;tabli la balance,
4909|55|8|afin que vous ne transgressiez pas dans la pes&eacute;e:
4910|55|9|Donnez [toujours] le poids exact et ne faussez pas la pes&eacute;e.
4911|55|10|Quant &agrave; la terre, Il l&apos;a &eacute;tendue pour les &ecirc;tres vivants:
4912|55|11|il s&apos;y trouve des fruits, et aussi les palmiers aux fruits recouverts d&apos;enveloppes,
4913|55|12|tout comme les grains dans leurs balles, et les plantes aromatiques.
4914|55|13|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4915|55|14|Il a cr&eacute;e l&apos;homme d&apos;argile sonnante comme la poterie;
4916|55|15|et Il a cr&eacute;&eacute; les djinns de la flamme d&apos;un feu sans fum&eacute;e.
4917|55|16|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4918|55|17|Seigneur des deux Levants et Seigneur des deux Couchants!
4919|55|18|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4920|55|19|Il a donn&eacute; libre cours aux deux mers pour se rencontrer;
4921|55|20|il y a entre elles une barri&egrave;re qu&apos;elles ne d&eacute;passent pas.
4922|55|21|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4923|55|22|De ces deux [mers] sortent la perle et le corail.
4924|55|23|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4925|55|24|A Lui appartiennent les vaisseaux &eacute;lev&eacute;s sur la mer comme des montagnes.
4926|55|25|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4927|55|26|Tout ce qui est sur elle [la terre] doit dispara&icirc;tre,
4928|55|27|[Seule] subsistera La Face [Wajh] de ton Seigneur, plein de majest&eacute; et de noblesse.
4929|55|28|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4930|55|29|Ceux qui sont dans les cieux et la terre L&apos;implorent. Chaque jour, Il accomplit une &oelig;uvre nouvelle.
4931|55|30|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4932|55|31|Nous allons bient&ocirc;t entreprendre votre jugement, &ocirc; vous les deux charges [hommes et djinns].
4933|55|32|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4934|55|33|O peuple de djinns et d&apos;hommes! Si vous pouvez sortir du domaine des cieux et de la terre, alors faites-le. Mais vous ne pourrez en sortir qu&apos;&agrave; l&apos;aide d&apos;un pouvoir [illimit&eacute;].
4935|55|34|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4936|55|35|Il sera lanc&eacute; contre vous un jet de feu et de fum&eacute;e [ou de cuivre fondu], et vous ne serez pas secourus.
4937|55|36|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4938|55|37|Puis quand le ciel se fendra et deviendra alors &eacute;carlate comme le cuir rouge.
4939|55|38|Lequel des bienfaits de votre Seigneur nierez-vous?
4940|55|39|Alors, ni aux hommes ni aux djinns, on ne posera des questions &agrave; propos de leurs p&eacute;ch&eacute;s.
4941|55|40|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4942|55|41|On reconna&icirc;tra les criminels &agrave; leurs traits. Ils seront donc saisis par les toupets et les pieds.
4943|55|42|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4944|55|43|Voil&agrave; l&apos;Enfer que les criminels traitaient de mensonge.
4945|55|44|Ils feront le va-et-vient entre lui (l&apos;Enfer) et une eau bouillante extr&ecirc;mement chaude.
4946|55|45|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4947|55|46|Et pour celui qui aura craint de compara&icirc;tre devant son Seigneur, il y aura deux jardins;
4948|55|47|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4949|55|48|Aux branches touffues.
4950|55|49|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4951|55|50|Ils y trouveront deux sources courantes.
4952|55|51|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4953|55|52|Ils contiennent deux esp&egrave;ces de chaque fruit.
4954|55|53|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4955|55|54|Ils seront accoud&eacute;s sur des tapis doubl&eacute;s de brocart, et les fruits des deux jardins seront &agrave; leur port&eacute;e (pour &ecirc;tre cueillis).
4956|55|55|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4957|55|56|Ils y trouveront [les houris] aux regards chastes, qu&apos;avant eux aucun homme ou djinn n&apos;aura d&eacute;flor&eacute;es.
4958|55|57|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4959|55|58|Elles seront [aussi belles] que le rubis et le corail.
4960|55|59|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4961|55|60|Y a-t-il d&apos;autre r&eacute;compense pour le bien, que le bien?
4962|55|61|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4963|55|62|En de&ccedil;&agrave; de ces deux jardins il y aura deux autres jardins.
4964|55|63|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4965|55|64|Ils sont d&apos;un vert sombre.
4966|55|65|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4967|55|66|Dans lesquelles il y aura deux sources jaillissantes.
4968|55|67|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4969|55|68|Ils contiennent des fruits, des palmiers, et des grenadiers.
4970|55|69|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4971|55|70|L&agrave;, il y aura des vertueuses et des belles.
4972|55|71|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4973|55|72|Des houris clo&icirc;tr&eacute;es dans les tentes,
4974|55|73|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4975|55|74|qu&apos;avant eux aucun homme ou djinn n&apos;a d&eacute;flor&eacute;es.
4976|55|75|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4977|55|76|Ils seront accoud&eacute;s sur des coussins verts et des tapis &eacute;pais et jolis.
4978|55|77|Lequel donc des bienfaits de votre Seigneur nierez-vous?
4979|55|78|B&eacute;ni soit le Nom de ton Seigneur, Plein de Majest&eacute; et de Munificence!
4980|56|1|Quand l&apos;&eacute;v&eacute;nement (le Jugement) arrivera,
4981|56|2|nul ne traitera sa venue de mensonge.
4982|56|3|Il abaissera (les uns), il &eacute;l&egrave;vera (les autres).
4983|56|4|Quand la terre sera secou&eacute;e violemment,
4984|56|5|et les montagnes seront r&eacute;duites en miettes,
4985|56|6|et qu&apos;elles deviendront poussi&egrave;re &eacute;parpill&eacute;e
4986|56|7|alors vous serez trois cat&eacute;gories:
4987|56|8|les gens de la droite - que sont les gens de la droite?
4988|56|9|Et les gens de la gauche - que sont les gens de la gauche?
4989|56|10|Les premiers (&agrave; suivre les ordres d&apos;Allah sur la terre) ce sont eux qui seront les premiers (dans l&apos;au-del&agrave;)
4990|56|11|Ce sont ceux-l&agrave; les plus rapproch&eacute;s d&apos;Allah
4991|56|12|dans les Jardins des d&eacute;lices,
4992|56|13|une multitude d&apos;&eacute;lus parmi les premi&egrave;res [g&eacute;n&eacute;rations],
4993|56|14|et un petit nombre parmi les derni&egrave;res [g&eacute;n&eacute;rations],
4994|56|15|sur des lits orn&eacute;s [d&apos;or et de pierreries],
4995|56|16|s&apos;y accoudant et se faisant face.
4996|56|17|Parmi eux circuleront des gar&ccedil;ons &eacute;ternellement jeunes,
4997|56|18|avec des coupes, des aigui&egrave;res et un verre [rempli] d&apos;une liqueur de source
4998|56|19|qui ne leur provoquera ni maux de t&ecirc;te ni &eacute;tourdissement;
4999|56|20|et des fruits de leur choix,
5000|56|21|et toute chair d&apos;oiseau qu&apos;ils d&eacute;sireront.
5001|56|22|Et ils auront des houris aux yeux, grands et beaux,
5002|56|23|pareilles &agrave; des perles en coquille
5003|56|24|en r&eacute;compense pour ce qu&apos;ils faisaient.
5004|56|25|Ils n&apos;y entendront ni futilit&eacute; ni blasph&egrave;me;
5005|56|26|mais seulement les propos: &laquo;Sal&acirc;m! Sal&acirc;m!&raquo;... [Paix! Paix!]
5006|56|27|Et les gens de la droite; que sont les gens de la droite?
5007|56|28|[Ils seront parmi] des jujubiers sans &eacute;pines,
5008|56|29|et parmi des bananiers aux r&eacute;gimes bien fournis,
5009|56|30|dans une ombre &eacute;tendue
5010|56|31|[pr&egrave;s] d&apos;une eau coulant continuellement,
5011|56|32|et des fruits abondants
5012|56|33|ni interrompus ni d&eacute;fendus,
5013|56|34|sur des lits sur&eacute;lev&eacute;s,
5014|56|35|C&apos;est Nous qui les avons cr&eacute;&eacute;es &agrave; la perfection,
5015|56|36|et Nous les avons faites vierges,
5016|56|37|gracieuses, toutes de m&ecirc;me &acirc;ge,
5017|56|38|pour les gens de la droite,
5018|56|39|une multitude d&apos;&eacute;lus parmi les premi&egrave;res [g&eacute;n&eacute;rations],
5019|56|40|et une multitude d&apos;&eacute;lus parmi les derni&egrave;res [g&eacute;n&eacute;rations].
5020|56|41|Et les gens de la gauche; que sont les gens de la gauche?
5021|56|42|ils seront au milieu d&apos;un souffle br&ucirc;lant et d&apos;une eau bouillante,
5022|56|43|&agrave; l&apos;ombre d&apos;une fum&eacute;e noire
5023|56|44|ni fra&icirc;che, ni douce.
5024|56|45|Ils vivaient auparavant dans le luxe.
5025|56|46|Ils persistaient dans le grand p&eacute;ch&eacute; [le polyth&eacute;isme]
5026|56|47|et disaient: &laquo;Quand nous mourrons et serons poussi&egrave;re et ossements, serons-nous ressuscit&eacute;s?
5027|56|48|ainsi que nos anciens anc&ecirc;tres?..&raquo;
5028|56|49|Dis: &laquo;En v&eacute;rit&eacute; les premiers et les derniers
5029|56|50|seront r&eacute;unis pour le rendez-vous d&apos;un jour connu&raquo;.
5030|56|51|Et puis, vous, les &eacute;gar&eacute;s, qui traitiez (la R&eacute;surrection) de mensonge,
5031|56|52|vous mangerez certainement d&apos;un arbre de Zaqq&ucirc;m.
5032|56|53|vous vous en remplirez le ventre,
5033|56|54|puis vous boirez par-dessus cela de l&apos;eau bouillante,
5034|56|55|vous en boirez comme boivent les chameaux assoiff&eacute;s.
5035|56|56|Voil&agrave; le repas d&apos;accueil qui leur sera servi, au jour de la R&eacute;tribution.
5036|56|57|C&apos;est Nous qui vous avons cr&eacute;&eacute;s. Pourquoi ne croiriez-vous donc pas [&agrave; la r&eacute;surrection]?
5037|56|58|Voyez-vous donc ce que vous &eacute;jaculez:
5038|56|59|est-ce vous qui le cr&eacute;ez ou [en] sommes Nous le Cr&eacute;ateur?
5039|56|60|Nous avons pr&eacute;d&eacute;termin&eacute; la mort parmi vous. Nous ne serons point emp&ecirc;ch&eacute;s
5040|56|61|de vous remplacer par vos semblables, et vous faire rena&icirc;tre dans [un &eacute;tat] que vous ne savez pas.
5041|56|62|Vous avez connu la premi&egrave;re cr&eacute;ation. Ne vous rappelez-vous donc pas?
5042|56|63|Voyez-vous donc ce que vous labourez?
5043|56|64|Est-ce vous qui le cultivez? ou [en] sommes Nous le cultivateur?
5044|56|65|Si Nous voulions, Nous le r&eacute;duirions en d&eacute;bris. Et vous ne cesseriez pas de vous &eacute;tonner et [de crier]:
5045|56|66|&laquo;Nous voil&agrave; endett&eacute;s!
5046|56|67|ou plut&ocirc;t, expos&eacute;s aux privations&raquo;.
5047|56|68|Voyez-vous donc l&apos;eau que vous buvez?
5048|56|69|Est-ce vous qui l&apos;avez fait descendre du nuage? ou [en] sommes Nous le descendeur?
5049|56|70|Si Nous voulions, Nous la rendrions sal&eacute;e. Pourquoi n&apos;&ecirc;tes-vous donc pas reconnaissants?
5050|56|71|Voyez-vous donc le feu que vous obtenez par frottement?
5051|56|72|Est-ce vous qui avez cr&eacute;&eacute; son arbre ou [en] sommes Nous le Cr&eacute;ateur?
5052|56|73|Nous en avons fait un rappel (de l&apos;Enfer), et un &eacute;l&eacute;ment utile pour ceux qui en ont besoin.
5053|56|74|Glorifie donc le nom de ton Seigneur, le Tr&egrave;s Grand!
5054|56|75|Non!.. Je jure par les positions des &eacute;toiles (dans le firmament).
5055|56|76|Et c&apos;est vraiment un serment solennel, si vous saviez.
5056|56|77|Et c&apos;est certainement un Coran noble,
5057|56|78|dans un Livre bien gard&eacute;
5058|56|79|que seuls les purifi&eacute;s touchent;
5059|56|80|C&apos;est une r&eacute;v&eacute;lation de la part du Seigneur de l&apos;Univers.
5060|56|81|Est-ce ce discours-l&agrave; que vous traitez de mensonge?
5061|56|82|Et est-ce pour vous [une fa&ccedil;on d&apos;&ecirc;tre reconnaissant] &agrave; votre subsistance que de traiter (le Coran) de mensonge?
5062|56|83|Lorsque le souffle de la vie remonte &agrave; la gorge (d&apos;un moribond),
5063|56|84|et qu&apos;&agrave; ce moment l&agrave; vous regardez,
5064|56|85|et que Nous sommes plus proche de lui que vous [qui l&apos;entourez] mais vous ne [le] voyez point.
5065|56|86|Pourquoi donc, si vous croyez que vous n&apos;avez pas de compte &agrave; rendre,
5066|56|87|ne la faites-vous pas revenir [cette &acirc;me], si vous &ecirc;tes v&eacute;ridiques?
5067|56|88|Si celui-ci est du nombre des rapproch&eacute;s (d&apos;Allah),
5068|56|89|alors (il aura) du repos, de la gr&acirc;ce et un Jardin de d&eacute;lices.
5069|56|90|Et s&apos;il est du nombre des gens de la droite,
5070|56|91|il sera [accueilli par ces mots]: &laquo;Paix &agrave; toi&raquo; de la part des gens de la droite.
5071|56|92|Et s&apos;il est de ceux qui avaient trait&eacute; de mensonge (la r&eacute;surrection) et s&apos;&eacute;taient &eacute;gar&eacute;s,
5072|56|93|alors, il sera install&eacute; dans une eau bouillante,
5073|56|94|et il br&ucirc;lera dans la Fournaise.
5074|56|95|C&apos;est cela la pleine certitude.
5075|56|96|Glorifie donc le nom de ton Seigneur, le Tr&egrave;s Grand!
5076|57|1|Tout ce qui est dans les cieux et la terre glorifie Allah. Et c&apos;est Lui le Puissant, le Sage.
5077|57|2|A Lui appartient la souverainet&eacute; des cieux et de la terre. Il fait vivre et il fait mourir, et Il est Omnipotent.
5078|57|3|C&apos;est Lui le Premier et le Dernier, l&apos;Apparent et le Cach&eacute; et Il est Omniscient.
5079|57|4|C&apos;est Lui qui a cr&eacute;&eacute; les cieux et la terre en six jours puis Il S&apos;est &eacute;tabli sur le Tr&ocirc;ne; Il sait ce qui p&eacute;n&egrave;tre dans la terre et ce qui en sort, et ce qui descend du ciel et ce qui y monte, et Il est avec vous o&ugrave; que vous soyez. Et Allah observe parfaitement ce que vous faites.
5080|57|5|A Lui appartient la souverainet&eacute; des cieux et de la terre. Et &agrave; Allah tout est ramen&eacute;.
5081|57|6|Il fait p&eacute;n&eacute;trer la nuit dans le jour et fait p&eacute;n&eacute;trer le jour dans la nuit, et Il sait parfaitement le contenu des poitrines.
5082|57|7|Croyez en Allah et en Son Messager, et d&eacute;pensez de ce dont Il vous a donn&eacute; la lieutenance. Ceux d&apos;entre vous qui croient et d&eacute;pensent [pour la cause d&apos;Allah] auront une grande r&eacute;compense.
5083|57|8|Et qu&apos;avez-vous &agrave; ne pas croire en Allah, alors que le Messager vous appelle &agrave; croire en votre Seigneur? Et [Allah] a d&eacute;j&agrave; pris [acte] de votre engagement si vous &ecirc;tes [sinc&egrave;res] dans votre foi.
5084|57|9|C&apos;est Lui qui fait descendre sur Son serviteur des versets clairs, afin qu&apos;il vous fasse sortir des t&eacute;n&egrave;bres &agrave; la lumi&egrave;re; et assur&eacute;ment Allah est Compatissant envers vous, et Tr&egrave;s Mis&eacute;ricordieux.
5085|57|10|Et qu&apos;avez-vous &agrave; ne pas d&eacute;penser dans le chemin d&apos;Allah, alors que c&apos;est &agrave; Allah que revient l&apos;h&eacute;ritage des cieux et de la terre? On ne peut comparer cependant celui d&apos;entre vous qui a donn&eacute; ses biens et combattu avant la conqu&ecirc;te... ces derniers sont plus hauts en hi&eacute;rarchie que ceux qui ont d&eacute;pens&eacute; et ont combattu apr&egrave;s. Or, &agrave; chacun, Allah a promis la plus belle r&eacute;compense, et Allah est Grand Connaisseur de ce que vous faites.
5086|57|11|Quiconque fait &agrave; Allah un pr&ecirc;t sinc&egrave;re, Allah le lui multiplie, et il aura une g&eacute;n&eacute;reuse r&eacute;compense.
5087|57|12|Le jour o&ugrave; tu verras les croyants et les croyantes, leur lumi&egrave;re courant devant eux et &agrave; leur droite; (on leur dira): &laquo;Voici une bonne nouvelle pour vous, aujourd&apos;hui: des Jardins sous lesquels coulent les ruisseaux pour y demeurer &eacute;ternellement&raquo;. Tel est l&apos;&eacute;norme succ&egrave;s.
5088|57|13|Le jour o&ugrave; les hypocrites, hommes et femmes, diront &agrave; ceux qui croient: &laquo;Attendez que nous empruntions [un peu] de votre lumi&egrave;re&raquo;. Il sera dit: &laquo;Revenez en arri&egrave;re, et cherchez de la lumi&egrave;re&raquo;. C&apos;est alors qu&apos;on &eacute;leva entre eux une muraille ayant une porte dont l&apos;int&eacute;rieur contient la mis&eacute;ricorde, et dont la face apparente a devant elle le ch&acirc;timent [l&apos;Enfer].
5089|57|14|&laquo;N&apos;&eacute;tions-nous pas avec vous?&raquo; leur crieront-ils. &laquo;Oui, r&eacute;pondront [les autres] mais vous vous &ecirc;tes laiss&eacute;s tenter, vous avez complot&eacute; (contre les croyants) et vous avez dout&eacute; et de vains espoirs vous ont tromp&eacute;s, jusqu&apos;&agrave; ce que v&icirc;nt l&apos;ordre d&apos;Allah. Et le s&eacute;ducteur [le diable] vous a tromp&eacute;s au sujet d&apos;Allah.
5090|57|15|Aujourd&apos;hui donc, on n&apos;acceptera de ran&ccedil;on ni de vous ni de ceux qui ont m&eacute;cru. Votre asile est le Feu: c&apos;est lui qui est votre compagnon ins&eacute;parable. Et quelle mauvaise destination!
5091|57|16|Le moment n&apos;est-il pas venu pour ceux qui ont cru, que leurs c&oelig;urs s&apos;humilient &agrave; l&apos;&eacute;vocation d&apos;Allah et devant ce qui est descendu de la v&eacute;rit&eacute; [le Coran]? Et de ne point &ecirc;tre pareils &agrave; ceux qui ont re&ccedil;u le Livre avant eux. Ceux-ci trouv&egrave;rent le temps assez long et leurs c&oelig;urs s&apos;endurcirent, et beaucoup d&apos;entre eux sont pervers.
5092|57|17|Sachez qu&apos;Allah redonne la vie &agrave; la terre une fois morte. Certes, Nous vous avons expos&eacute; les preuves clairement afin que vous raisonniez.
5093|57|18|Ceux et celles qui font la charit&eacute; et qui ont fait &agrave; Allah un pr&ecirc;t sinc&egrave;re, cela leur sera multipli&eacute; et ils auront une g&eacute;n&eacute;reuse r&eacute;compense.
